n_qubits,n_layers,family,sre_mean,sre_std,sre_min,sre_max
6,10,clifford,1.9490452686945596,0.5903684622450005,1.2451125383377075,2.9671471118927
6,10,haar,4.035724830627442,0.09721818479531898,3.777787208557129,4.154558181762695
6,10,quansistor,3.7755161126454673,0.2687741371150418,3.2132232189178467,4.016805171966553
6,10,random,2.8101642688115436,0.454593360164568,1.8204141855239868,3.4916462898254395
6,12,clifford,1.8174597342809042,0.567940673633701,0.8300750255584717,2.6889007091522217
6,12,haar,4.050956662495931,0.0429233182503391,3.935521125793457,4.118305683135986
6,12,quansistor,3.858095630009969,0.22911417417852178,3.2845075130462646,4.124490261077881
6,12,random,2.8917863448460897,0.5092247373001946,1.9211405515670776,3.8933608531951904
6,14,clifford,2.105401396751404,0.6104612584484695,0.9556058645248413,3.206345796585083
6,14,haar,4.025166845321655,0.09102510480249504,3.7687647342681885,4.1130290031433105
6,14,quansistor,3.967674462000529,0.14805305691204662,3.618666172027588,4.142186641693115
6,14,random,3.305361787478129,0.5758305452720442,1.638713002204895,3.819340229034424
6,16,clifford,2.7226696014404297,0.9725221374148566,0.8300750255584717,3.7552685737609863
6,16,haar,4.067904774347941,0.06737278636354288,3.92791748046875,4.1578593254089355
6,16,quansistor,3.9868672370910643,0.14245058645955144,3.6212868690490723,4.123123645782471
6,16,random,3.251395098368327,0.3441310246974818,2.767122983932495,4.0161051750183105
6,18,clifford,2.888240694999695,0.5923712153201792,1.6643304824829102,3.566896438598633
6,18,haar,4.076519123713175,0.04759041814872709,3.9629786014556885,4.154311180114746
6,18,quansistor,4.021748431523641,0.07385344105004495,3.9105842113494873,4.1619720458984375
6,18,random,3.3887139638264974,0.422776851876045,2.6862289905548096,3.939009189605713
6,20,clifford,3.3010756015777587,0.6282413243721018,1.902297019958496,4.058063983917236
6,20,haar,4.0550955931345625,0.05326387401926847,3.9089620113372803,4.141313076019287
6,20,quansistor,4.04555033047994,0.0583529062684607,3.90436053276062,4.107322692871094
6,20,random,3.462873697280884,0.2950035129781354,3.018033742904663,3.946765899658203
6,22,clifford,3.1969884316126507,0.6090752975250887,1.8984078168869019,4.012515544891357
6,22,haar,4.070700565973918,0.035435079173654044,3.983475923538208,4.122349262237549
6,22,quansistor,4.056356557210287,0.05716619814419261,3.93745756149292,4.125904083251953
6,22,random,3.6476722717285157,0.4069052593771829,2.6931300163269043,4.082151889801025
6,24,clifford,3.581024154027303,0.593080784231394,1.6468532085418701,3.9914393424987793
6,24,haar,4.064928738276164,0.051577156233289435,3.9690628051757812,4.130019187927246
6,24,quansistor,4.0324237982432045,0.06506086061497461,3.9038174152374268,4.146419525146484
6,24,random,3.4694446404774983,0.4289646085817332,2.3616127967834473,3.9491069316864014
6,26,clifford,3.7943496227264406,0.23176597126251744,3.28155779838562,4.121661186218262
6,26,haar,4.08218625386556,0.026096975793279343,4.052411079406738,4.145151138305664
6,26,quansistor,4.0550394535064695,0.05581201705947396,3.952070713043213,4.156248569488525
6,26,random,3.8036823431650797,0.248375868278688,3.3315351009368896,4.079689979553223
6,28,clifford,3.8150124390920004,0.2333271205800284,3.252671718597412,4.110108375549316
6,28,haar,4.070953718821207,0.03922963103591707,4.000723361968994,4.175454139709473
6,28,quansistor,4.0480676333109535,0.06146108686754907,3.929213285446167,4.129973888397217
6,28,random,3.723080126444499,0.2865389283564849,3.1403510570526123,4.094563961029053
6,30,clifford,3.8994307200113933,0.22663617569509867,3.3412795066833496,4.102874755859375
6,30,haar,4.067744700113932,0.033126622095794526,4.003698825836182,4.118457794189453
6,30,quansistor,4.032642014821371,0.05009607288222976,3.9540810585021973,4.111603260040283
6,30,random,3.8326873620351156,0.24849656053428726,3.274968385696411,4.14742374420166
6,32,clifford,3.8276296774546306,0.3192964383728137,3.0051162242889404,4.135488510131836
6,32,haar,4.084531974792481,0.03401293229151211,4.0051727294921875,4.149036407470703
6,32,quansistor,4.086768341064453,0.049620302967270616,3.9723095893859863,4.14473819732666
6,32,random,3.859147485097249,0.19447702954551527,3.5526299476623535,4.12484884262085
6,34,clifford,3.872286303838094,0.3996598139011046,2.519890069961548,4.086543083190918
6,34,haar,4.059328047434489,0.04161031381867626,3.9750797748565674,4.132242202758789
6,34,quansistor,4.05975972811381,0.053031027803411755,3.9501774311065674,4.140501976013184
6,34,random,3.9659278869628904,0.0880800933837706,3.798504114151001,4.116809844970703
6,36,clifford,3.9792055606842043,0.09642426288400802,3.7632079124450684,4.079799652099609
6,36,haar,4.083629957834879,0.03527563740182391,4.009466171264648,4.137250900268555
6,36,quansistor,4.059057394663493,0.053380107608424876,3.9635863304138184,4.145918846130371
6,36,random,3.9726338386535645,0.13596077945989243,3.584665536880493,4.138266086578369
6,38,clifford,4.0183980147043865,0.08318543125719688,3.787386178970337,4.100922107696533
6,38,haar,4.062935511271159,0.03207519909336169,4.004920959472656,4.09678316116333
6,38,quansistor,4.050285387039184,0.07884661100576425,3.822866201400757,4.122590065002441
6,38,random,3.973338985443115,0.16766953454497496,3.5315873622894287,4.1356048583984375
6,40,clifford,4.018825197219849,0.09192017659970679,3.816124439239502,4.129302978515625
6,40,haar,4.082487964630127,0.047495548748110995,3.977871894836426,4.153594970703125
6,40,quansistor,4.055551417668661,0.04087480019770666,3.981696367263794,4.15389347076416
6,40,random,4.03209711710612,0.10430856003989075,3.722548007965088,4.152625560760498
6,42,clifford,3.9177663485209147,0.269474848236326,3.030350923538208,4.09840726852417
6,42,haar,4.070181655883789,0.03876639582579989,3.98911714553833,4.132299900054932
6,42,quansistor,4.051847982406616,0.05439131813225047,3.9595882892608643,4.138697147369385
6,42,random,3.897467788060506,0.3538927632381247,2.6765143871307373,4.111289978027344
6,44,clifford,4.0613169034322105,0.05296874156434491,3.9890990257263184,4.171685218811035
6,44,haar,4.07058048248291,0.03317196394211338,4.017691135406494,4.12002420425415
6,44,quansistor,4.069316148757935,0.042849378762843185,3.979118585586548,4.131866931915283
6,44,random,4.004590288798014,0.15750237879990586,3.568129777908325,4.179790019989014
6,46,clifford,4.054818455378214,0.07594565215937245,3.84073805809021,4.1268534660339355
6,46,haar,4.052606757481893,0.04234491141873942,3.971937417984009,4.120045185089111
6,46,quansistor,4.055675522486369,0.06201945698666891,3.952711343765259,4.175131320953369
6,46,random,4.026242812474568,0.0637772870520425,3.8303346633911133,4.093225479125977
6,48,clifford,3.9828454812367755,0.2699564645793758,3.0346415042877197,4.119486331939697
6,48,haar,4.069086949030559,0.03945123610875041,3.993929147720337,4.136828422546387
6,48,quansistor,4.065231037139893,0.04747296661210296,3.954413890838623,4.118413925170898
6,48,random,4.034898885091146,0.08972272344210147,3.8027098178863525,4.153587818145752
6,50,clifford,4.042838271458944,0.05180467983251215,3.9401392936706543,4.1216020584106445
6,50,haar,4.094313303629558,0.025739439840042785,4.0320210456848145,4.12111759185791
6,50,quansistor,4.0577317237854,0.06822896836819595,3.9303839206695557,4.155541896820068
6,50,random,4.003157742818197,0.12532218812156887,3.7052783966064453,4.141792297363281
6,52,clifford,4.045287036895752,0.057460326986624746,3.9149632453918457,4.119455337524414
6,52,haar,4.055316813786825,0.04105384707564125,3.9764435291290283,4.131041526794434
6,52,quansistor,4.0656982580820715,0.05350295819237012,3.955254077911377,4.143387317657471
6,52,random,4.0380216916402185,0.09382353063905452,3.8476624488830566,4.126245975494385
6,54,clifford,4.042613871892294,0.061908654450915895,3.8859338760375977,4.127713680267334
6,54,haar,4.072991863886515,0.04833546151523868,3.9668753147125244,4.162966728210449
6,54,quansistor,4.063498989741007,0.051400884260271396,3.9209835529327393,4.149412155151367
6,54,random,4.042007414499919,0.08048718940039336,3.820848226547241,4.131479740142822
6,56,clifford,4.074228509267171,0.03337014752835692,4.018033981323242,4.125739574432373
6,56,haar,4.050309197107951,0.039813725737535735,3.985903024673462,4.129899978637695
6,56,quansistor,4.051572926839193,0.04206997404105175,3.96616268157959,4.1294074058532715
6,56,random,4.0406719525655115,0.11716761551874043,3.6710054874420166,4.201845645904541
6,58,clifford,4.068876171112061,0.036423857131720846,4.025714874267578,4.140145778656006
6,58,haar,4.063149627049764,0.056589252548016354,3.9695258140563965,4.171153545379639
6,58,quansistor,4.085595385233561,0.025499462396313063,4.036397933959961,4.130023002624512
6,58,random,4.006307284037272,0.13556148999501877,3.559176206588745,4.096486568450928
6,60,clifford,4.0424905776977536,0.05577073824228689,3.9040238857269287,4.131153106689453
6,60,haar,4.05871000289917,0.04432936955915044,3.9614858627319336,4.124882221221924
6,60,quansistor,4.074224551518758,0.04852085648658056,3.9524052143096924,4.1598920822143555
6,60,random,4.033817974726359,0.051678414404755214,3.915893077850342,4.112077713012695
6,62,clifford,4.05368644396464,0.05307071771488144,3.939764976501465,4.124607086181641
6,62,haar,4.086190096537272,0.06312979494989944,3.946122884750366,4.164434909820557
6,62,quansistor,4.068628311157227,0.047519159805734505,3.9499664306640625,4.153153896331787
6,62,random,4.067414919535319,0.04452239413698464,3.9844698905944824,4.143287658691406
6,64,clifford,4.073045476277669,0.05248562410068951,3.9817147254943848,4.159671306610107
6,64,haar,4.071586322784424,0.037689668059207544,4.01665735244751,4.139583110809326
6,64,quansistor,4.06842885017395,0.061703530279326936,3.8778111934661865,4.125110149383545
6,64,random,4.053236325581868,0.03433865644728977,4.0046844482421875,4.119137763977051
6,66,clifford,4.061249828338623,0.03198282332288481,3.9877395629882812,4.11096715927124
6,66,haar,4.068938446044922,0.037871204599166174,4.005314350128174,4.135044097900391
6,66,quansistor,4.051131455103556,0.058160799134924376,3.9341914653778076,4.139873504638672
6,66,random,4.061779530843099,0.06080070277761459,3.8830249309539795,4.139526844024658
6,68,clifford,4.044986820220947,0.0425205570808262,3.984804153442383,4.135138511657715
6,68,haar,4.061827357610067,0.0654906535437006,3.9251532554626465,4.163005828857422
6,68,quansistor,4.086350854237875,0.034933330426414895,4.024547576904297,4.151342391967773
6,68,random,4.068279027938843,0.04398841212886071,3.9983489513397217,4.145044326782227
6,70,clifford,4.067002010345459,0.03639842609812258,3.997009754180908,4.129238605499268
6,70,haar,4.067531220118204,0.05110162579933637,3.980921506881714,4.145177841186523
6,70,quansistor,4.078020032246908,0.04829094750816491,3.9639315605163574,4.1600823402404785
6,70,random,4.063965018590292,0.035161412549289214,3.9957735538482666,4.126974582672119
6,72,clifford,4.051557540893555,0.05581278202132011,3.9077260494232178,4.109945774078369
6,72,haar,4.077191130320231,0.031960695589316454,4.031043529510498,4.133707046508789
6,72,quansistor,4.0539378007253015,0.03831547820804957,3.9916234016418457,4.12979793548584
6,72,random,4.087115701039632,0.029259797874448434,4.05277681350708,4.143766403198242
6,74,clifford,4.036285527547201,0.04525726192691261,3.9229307174682617,4.103678226470947
6,74,haar,4.0560076077779135,0.06957248699009759,3.9612345695495605,4.171982288360596
6,74,quansistor,4.084412701924642,0.053615565298190296,3.9914913177490234,4.15303373336792
6,74,random,4.069684569040934,0.04263365143450623,4.003481864929199,4.124180316925049
6,76,clifford,4.056224822998047,0.04964442547927976,3.9654622077941895,4.146060943603516
6,76,haar,4.073654301961263,0.027329922872575234,4.030642032623291,4.1245317459106445
6,76,quansistor,4.064876619974772,0.03374101213444049,4.02829122543335,4.129385948181152
6,76,random,4.064413420359293,0.05305769605506344,3.978044271469116,4.159151554107666
6,78,clifford,4.046873792012533,0.07119217797848394,3.878373861312866,4.142481327056885
6,78,haar,4.082249863942464,0.041344991683970905,4.000545501708984,4.144987106323242
6,78,quansistor,4.027948967615763,0.06108305696535163,3.892683267593384,4.114903926849365
6,78,random,4.072035757700602,0.04564934461503338,3.9980483055114746,4.1534104347229
6,80,clifford,4.063247950871785,0.04664420139056431,3.9621002674102783,4.131289958953857
6,80,haar,4.058712641398112,0.02603984280308583,4.019560813903809,4.100079536437988
6,80,quansistor,4.069874366124471,0.043890269144793576,3.980001211166382,4.135443687438965
6,80,random,4.0645115852355955,0.053230412826990675,3.925633430480957,4.135742664337158
6,82,clifford,4.065707000096639,0.05093687173297452,3.968808650970459,4.148011684417725
6,82,haar,4.061820284525553,0.029786781386931513,4.017751693725586,4.106916427612305
6,82,quansistor,4.066246366500854,0.06337189644384929,3.906280755996704,4.190858840942383
6,82,random,4.04491605758667,0.06681836779513656,3.8980202674865723,4.151307582855225
6,84,clifford,4.0692680199941,0.06423000163439178,3.912304639816284,4.172609806060791
6,84,haar,4.062390327453613,0.03444971198689422,4.004666805267334,4.120505332946777
6,84,quansistor,4.049729537963867,0.037221351270701857,3.985156536102295,4.119975566864014
6,84,random,4.074436696370443,0.034865506307984476,4.019435882568359,4.1287617683410645
6,86,clifford,4.0525003433227536,0.06617401842410973,3.891019582748413,4.128955841064453
6,86,haar,4.062942981719971,0.054404083698573386,3.9623825550079346,4.144934177398682
6,86,quansistor,4.084814198811849,0.04301259316161153,4.0045342445373535,4.147207736968994
6,86,random,4.057958634694417,0.06267798422690284,3.9500980377197266,4.154946327209473
6,88,clifford,4.084990851084391,0.05019076540522801,3.942030429840088,4.159323215484619
6,88,haar,4.075557088851928,0.05699773893634172,3.9853272438049316,4.1737260818481445
6,88,quansistor,4.052928113937378,0.06948978021208377,3.9096670150756836,4.137479782104492
6,88,random,4.045296716690063,0.03661809369033032,3.994248151779175,4.139674186706543
6,90,clifford,4.051512861251831,0.038848464991128165,3.993234872817993,4.118488311767578
6,90,haar,4.074827607472738,0.04237644030009236,4.026527404785156,4.17104959487915
6,90,quansistor,4.083067544301351,0.02340489866058353,4.0444111824035645,4.126181602478027
6,90,random,4.058549769719442,0.0629403189980924,3.9168221950531006,4.130065441131592
6,92,clifford,4.06120195388794,0.05816747697543234,3.9092907905578613,4.138298034667969
6,92,haar,4.054456186294556,0.07519702292255499,3.9514427185058594,4.1539998054504395
6,92,quansistor,4.05949509938558,0.05856529998769494,3.9428317546844482,4.135060787200928
6,92,random,4.06221752166748,0.04469372148855686,3.9666128158569336,4.128747463226318
6,94,clifford,4.055758508046468,0.05317120667428635,3.9647886753082275,4.138382434844971
6,94,haar,4.042454131444296,0.05166091135495111,3.92691969871521,4.118870735168457
6,94,quansistor,4.066575384140014,0.05166618873545558,3.935276746749878,4.1373443603515625
6,94,random,4.0665094216664635,0.04100757467970956,3.9688880443573,4.12293004989624
6,96,clifford,4.062600374221802,0.04730265264057256,3.937121629714966,4.1397552490234375
6,96,haar,4.0510839621226,0.039908940863045486,3.9685370922088623,4.123411178588867
6,96,quansistor,4.04913117090861,0.04451738141943156,3.955521583557129,4.123092174530029
6,96,random,4.0708633740743005,0.04033038625029685,4.001093864440918,4.137667179107666
6,98,clifford,4.091858450571696,0.03302414736847795,4.047926902770996,4.162196636199951
6,98,haar,4.054061206181844,0.04946474524198842,3.9126360416412354,4.127313613891602
6,98,quansistor,4.0623545010884605,0.05159144479771647,3.9753575325012207,4.131142616271973
6,98,random,4.067001136144002,0.049799922235151166,3.9929261207580566,4.158404350280762
6,100,clifford,4.067036437988281,0.046541544731379766,4.011040210723877,4.1803388595581055
6,100,haar,4.07486941019694,0.028936271765535686,4.004073143005371,4.112627029418945
6,100,quansistor,4.0689466794331866,0.05498846960843881,3.985694408416748,4.164936065673828
6,100,random,4.062439632415772,0.05438593035865072,3.9428155422210693,4.124874114990234
6,102,clifford,4.062671931584676,0.039206222258996615,3.968902349472046,4.106411933898926
6,102,haar,4.08986120223999,0.03108681872073551,4.032339096069336,4.137555122375488
6,102,quansistor,4.037511014938355,0.043598922798024936,3.9695942401885986,4.135122299194336
6,102,random,4.064212020238241,0.06211599105483949,3.9229090213775635,4.170166015625
6,104,clifford,4.079158020019531,0.04500815672369577,4.00368070602417,4.155399799346924
6,104,haar,4.086308320363362,0.039062454470218284,4.018936634063721,4.153779029846191
6,104,quansistor,4.064189720153808,0.05601459072941226,3.8978724479675293,4.119259834289551
6,104,random,4.047577794392904,0.057568117865596576,3.9293532371520996,4.132164001464844
6,106,clifford,4.0602327187856035,0.05089919939981949,3.9781391620635986,4.1495208740234375
6,106,haar,4.061608552932739,0.06120426063080093,3.9335107803344727,4.164118766784668
6,106,quansistor,4.080932076772054,0.03459472877872017,3.99786376953125,4.148195743560791
6,106,random,4.049229113260905,0.04701733330439028,3.9646716117858887,4.114865303039551
6,108,clifford,4.060599835713704,0.03974760428497507,4.010912895202637,4.152412414550781
6,108,haar,4.075048669179281,0.029808424136925,4.0268168449401855,4.12708044052124
6,108,quansistor,4.071947399775187,0.047305486519953734,3.9993269443511963,4.146148681640625
6,108,random,4.092772102355957,0.045033571815592345,4.001230716705322,4.167985916137695
6,110,clifford,4.067386929194132,0.04547498304690313,3.9890735149383545,4.140913963317871
6,110,haar,4.0290860811869305,0.0428063311759291,3.9666483402252197,4.118655681610107
6,110,quansistor,4.083433659871419,0.04454820062001998,4.017874240875244,4.170650005340576
6,110,random,4.07713262240092,0.05780756885650709,3.978046178817749,4.157068729400635
6,112,clifford,4.079288132985433,0.03412036358831946,4.030520915985107,4.146261215209961
6,112,haar,4.067755317687988,0.07248655106776833,3.868454694747925,4.159173965454102
6,112,quansistor,4.0549835840861,0.06581722085349219,3.944293975830078,4.139169692993164
6,112,random,4.0653225104014075,0.06024853123878424,3.92753267288208,4.127206325531006
6,114,clifford,4.077521212895712,0.033395592825315866,3.9990179538726807,4.142314434051514
6,114,haar,4.073664077123007,0.052718629120385566,3.9953253269195557,4.1780829429626465
6,114,quansistor,4.094251680374145,0.05468662664915736,3.9470698833465576,4.162522792816162
6,114,random,4.062460168202718,0.027160588121366704,4.019391059875488,4.108501434326172
6,116,clifford,4.0744959831237795,0.039803535858872946,4.014546871185303,4.1448211669921875
6,116,haar,4.077578194936117,0.026145340731902573,4.024559497833252,4.122260570526123
6,116,quansistor,4.0639606475830075,0.04279525073747456,4.000158309936523,4.155355930328369
6,116,random,4.059816646575928,0.04030681603611617,4.006708145141602,4.136559963226318
6,118,clifford,4.0841959317525225,0.046647684956189484,4.021100044250488,4.172015190124512
6,118,haar,4.103742599487305,0.04631947561957131,4.033597946166992,4.208009243011475
6,118,quansistor,4.03369353612264,0.06181672444290195,3.921982765197754,4.126187801361084
6,118,random,4.065490595499674,0.04545315715579888,3.9893054962158203,4.161616802215576
6,120,clifford,4.066327015558879,0.04602531134602812,3.9831182956695557,4.14555549621582
6,120,haar,4.076977411905925,0.038785882833280626,4.016885280609131,4.172453880310059
6,120,quansistor,4.064966551462809,0.04330208005423117,3.993034839630127,4.130211353302002
6,120,random,4.06918470064799,0.03711794916487855,3.993759870529175,4.124318599700928
6,122,clifford,4.069667021433513,0.05480832049548077,3.9652740955352783,4.180996417999268
6,122,haar,4.03990200360616,0.055019346977142364,3.9311647415161133,4.152121543884277
6,122,quansistor,4.0588575522104895,0.04703957902648075,3.9229462146759033,4.1121931076049805
6,122,random,4.086385409037272,0.02995312561414527,4.015443325042725,4.131112098693848
6,124,clifford,4.061195929845174,0.05561780090821547,3.9471662044525146,4.135918617248535
6,124,haar,4.0809929688771565,0.05589567223656476,3.974527597427368,4.184512615203857
6,124,quansistor,4.081621106465658,0.0583948341062226,3.973701000213623,4.206139087677002
6,124,random,4.048537222544352,0.04149765655977316,3.9947052001953125,4.146032810211182
6,126,clifford,4.068705622355143,0.04124040345751563,3.9759888648986816,4.124851226806641
6,126,haar,4.085002644856771,0.042714709741699136,4.008736610412598,4.159506320953369
6,126,quansistor,4.060031350453695,0.06479954302622792,3.916339159011841,4.1599884033203125
6,126,random,4.057149680455526,0.0572441169903597,3.9393150806427,4.149785041809082
6,128,clifford,4.053900178273519,0.04768366730861808,3.9545037746429443,4.110369682312012
6,128,haar,4.07429305712382,0.046047934220963475,3.958529233932495,4.144878387451172
6,128,quansistor,4.085105768839518,0.03844251537007883,4.01996374130249,4.154086112976074
6,128,random,4.062817446390787,0.035571078347539524,4.0069050788879395,4.164287567138672
6,130,clifford,4.078486522038777,0.04635794860994631,3.9719483852386475,4.160397052764893
6,130,haar,4.0302226384480795,0.062026695761841305,3.9004006385803223,4.105964183807373
6,130,quansistor,4.075708134969076,0.03843395448121955,4.00616455078125,4.159908771514893
6,130,random,4.0750810941060385,0.045245165918184636,3.998788356781006,4.1560163497924805
6,132,clifford,4.047619454065958,0.03729216092976377,3.987715005874634,4.101352214813232
6,132,haar,4.055467748641968,0.04496105506303208,3.9791693687438965,4.112834930419922
6,132,quansistor,4.06346165339152,0.04883789877758157,3.974365234375,4.144735813140869
6,132,random,4.068381595611572,0.0453552623440177,3.9823553562164307,4.1687541007995605
6,134,clifford,4.075236399968465,0.032674635510074136,3.9873106479644775,4.133212089538574
6,134,haar,4.060572020212809,0.04620899172866021,3.949126720428467,4.131345748901367
6,134,quansistor,4.057998339335124,0.05254677849058662,3.9236152172088623,4.104857921600342
6,134,random,4.0671323299407955,0.053472342752261245,3.95623517036438,4.14608907699585
6,136,clifford,4.062984275817871,0.049344046012516594,3.9485597610473633,4.143631458282471
6,136,haar,4.061085383097331,0.03902729812964772,3.9844741821289062,4.114140033721924
6,136,quansistor,4.053474299112955,0.05259111520242893,3.9670956134796143,4.1500935554504395
6,136,random,4.030299011866251,0.0424527107385964,3.944568157196045,4.0893354415893555
6,138,clifford,4.070037714640299,0.04269234238725478,3.972761631011963,4.146417617797852
6,138,haar,4.065984137852987,0.04110748634608546,3.975548028945923,4.129786491394043
6,138,quansistor,4.0521802266438804,0.04302280161087052,3.9398791790008545,4.095850467681885
6,138,random,4.073697423934936,0.048967406997988544,3.9466960430145264,4.128016948699951
6,140,clifford,4.059453105926513,0.05757081798139356,3.9377355575561523,4.147298336029053
6,140,haar,4.062290779749552,0.04177416931127925,3.9871814250946045,4.1498589515686035
6,140,quansistor,4.0597532272338865,0.04544115907928204,3.967470169067383,4.128300666809082
6,140,random,4.059667301177979,0.04578513202877246,3.959813117980957,4.113029956817627
6,142,clifford,4.080985832214355,0.03018039682647865,4.032906532287598,4.119688510894775
6,142,haar,4.063794326782227,0.04057698403046177,3.9821901321411133,4.131705284118652
6,142,quansistor,4.057233190536499,0.04918658762557223,3.9775924682617188,4.14314079284668
6,142,random,4.036919244130453,0.0555565912079668,3.931386709213257,4.11780309677124
6,144,clifford,4.073473119735718,0.048776544440526044,3.972452163696289,4.118329048156738
6,144,haar,4.05373592376709,0.045816471671333965,3.986004114151001,4.1398539543151855
6,144,quansistor,4.07613026301066,0.03866292064570228,4.012117862701416,4.141904830932617
6,144,random,4.072709751129151,0.037652224330851025,4.013110637664795,4.146594524383545
6,146,clifford,4.080184841156006,0.04266628793798078,4.010280132293701,4.149763584136963
6,146,haar,4.069780985514323,0.06478752052218306,3.9271349906921387,4.165520668029785
6,146,quansistor,4.080524222056071,0.03892075800359994,4.006678581237793,4.138702392578125
6,146,random,4.061209265391032,0.042507334942453186,3.9570226669311523,4.1253743171691895
6,148,clifford,4.079871431986491,0.049563071214249556,3.983553886413574,4.157382011413574
6,148,haar,4.0754238287607825,0.03768973737602653,3.9891364574432373,4.145740985870361
6,148,quansistor,4.075340795516968,0.04904405026564109,3.9660675525665283,4.13472318649292
6,148,random,4.079199727376302,0.025625007135922247,4.035656452178955,4.116073131561279
6,150,clifford,4.069631195068359,0.051676691373461606,3.9265294075012207,4.134696960449219
6,150,haar,4.048782841364543,0.08050441083198384,3.8402256965637207,4.1463141441345215
6,150,quansistor,4.06548449198405,0.042874327965981,3.9972190856933594,4.130147457122803
6,150,random,4.072902568181356,0.06994519627862562,3.9234707355499268,4.182982921600342
8,1,clifford,2.0074805928458795e-15,1.1323665611294724e-15,-0.0,4.4847972042886056e-15
8,1,haar,2.696676174799601,0.7126470602948526,1.6118568181991577,3.765681743621826
8,1,quansistor,2.3447988549868266,0.7968484799129104,0.8615151047706604,3.6644973754882812
8,1,random,1.0379398008187612,0.4941526314956763,0.36920785903930664,1.8696290254592896
8,2,clifford,0.38736834526062114,0.29207499240412926,2.562741168839959e-15,0.8300750255584717
8,2,haar,3.752810064951579,0.5442356451184358,2.7677977085113525,4.826371192932129
8,2,quansistor,3.440514326095581,0.7297329779782653,2.1199123859405518,4.525559902191162
8,2,random,1.5800550738970438,0.3945136373868143,0.6953712105751038,2.0570805072784424
8,4,clifford,0.6766577243804934,0.4084227679877396,4.004283036607766e-15,1.5980539321899414
8,4,haar,4.740231466293335,0.6014389437756334,3.1557371616363525,5.546185493469238
8,4,quansistor,4.011714092890421,0.7001560442555053,2.6238160133361816,5.123756408691406
8,4,random,2.6332398732503255,0.6111809935538424,1.7857298851013184,3.803288459777832
8,6,clifford,1.3768558661142984,0.5991682272332332,0.41503751277923584,2.2602193355560303
8,6,haar,5.453614457448324,0.39604020787286176,4.51738166809082,5.846095085144043
8,6,quansistor,4.67587685585022,0.5895687299383687,3.2900073528289795,5.400752067565918
8,6,random,2.941313656171163,0.7982302543438201,1.4760633707046509,4.175264358520508
8,8,clifford,1.74639732837677,0.7093859397928749,0.41503751277923584,2.9367735385894775
8,8,haar,5.721657085418701,0.2205695956394132,5.301867485046387,5.98250150680542
8,8,quansistor,4.976299476623535,0.5493651480764831,3.6559829711914062,5.889078140258789
8,8,random,3.180475926399231,0.8092954592916323,1.5293225049972534,4.446901798248291
8,10,clifford,2.1300445159276324,0.7833910948674913,0.41503751277923584,3.2977793216705322
8,10,haar,5.843356418609619,0.19580989923247025,5.225762844085693,6.003476619720459
8,10,quansistor,5.263377221425374,0.4873134227535461,4.501623153686523,5.904128551483154
8,10,random,3.8762368043263753,0.5849954585028383,2.7005410194396973,4.5893964767456055
8,12,clifford,2.574645256996155,0.7777399121093895,1.2451125383377075,3.8063180446624756
8,12,haar,5.7831779479980465,0.25533109092524775,5.318704605102539,6.016043186187744
8,12,quansistor,5.564853541056315,0.25879022517401257,5.096533298492432,5.91312837600708
8,12,random,4.080372762680054,0.4697176966735283,3.3661625385284424,4.875925064086914
8,14,clifford,2.8128077189127603,0.8907002096508215,1.2451125383377075,4.206179618835449
8,14,haar,5.964878686269125,0.08165195330648678,5.761689186096191,6.0228776931762695
8,14,quansistor,5.7306618372599285,0.2487830256678066,5.028395175933838,5.985340118408203
8,14,random,4.321123377482096,0.578655583083371,3.2783663272857666,5.210610389709473
8,16,clifford,2.9450249036153155,0.8316013114596918,0.8300750255584717,4.685685634613037
8,16,haar,5.984681606292725,0.039910426593186006,5.913160800933838,6.024089336395264
8,16,quansistor,5.825268650054932,0.16838372716900368,5.37255859375,6.002984523773193
8,16,random,4.654126405715942,0.4294710324125422,3.5566928386688232,5.264169692993164
8,18,clifford,4.184260129928589,0.8830845474927382,2.200718402862549,5.48832893371582
8,18,haar,5.9843825340271,0.0872866044452214,5.690250396728516,6.041224002838135
8,18,quansistor,5.795084222157796,0.25547465501187083,5.02539587020874,6.014437198638916
8,18,random,5.05319086710612,0.28894622333356584,4.407814025878906,5.4888153076171875
8,20,clifford,3.80735502243042,0.7287473936532041,2.476928234100342,5.054134845733643
8,20,haar,6.001894187927246,0.021104595227562743,5.940684795379639,6.0296430587768555
8,20,quansistor,5.850522677103679,0.1606111220040106,5.481010437011719,6.006865501403809
8,20,random,4.934863471984864,0.3535181337612312,4.169159889221191,5.500804901123047
8,22,clifford,3.9523778359095254,1.1306923443552186,1.2451125383377075,5.420303821563721
8,22,haar,6.013454151153565,0.015759899014998757,5.985666751861572,6.036540985107422
8,22,quansistor,5.947772757212321,0.17253657459239324,5.32914924621582,6.042934417724609
8,22,random,5.104493300120036,0.4539186906247837,3.965005874633789,5.784116268157959
8,24,clifford,4.202538681030274,1.133040562628255,2.43061900138855,5.727513313293457
8,24,haar,6.011516698201498,0.01810878419917328,5.970176696777344,6.051645755767822
8,24,quansistor,5.990483379364013,0.03421022516781634,5.906763553619385,6.038451194763184
8,24,random,5.366553084055583,0.38080160724121903,4.491917133331299,5.813114166259766
8,26,clifford,5.04164539972941,0.5169714591839345,4.188410758972168,5.7363457679748535
